PCAP Timestamp : IP Source : TCP Source Port : IP Dest : TCP Dest Port : IP IHL : IP TOS : IP ID : IP Protocol : TCP Window Size : TCP MSS : IP TTL : TCP Window Scale : TCP SACK permitted Option : TCP NOP Option : IP Dont Fragment : TCP Timestamp set : TCP Timestamp : TCP Timestamp Secr : TCP Urgent Flag : TCP Push Flag : TCP Reset Flag : TCP FIN Flag : TCP Urgent Pointer : TCP EOL Option set : TCP Data Offset : TCP Reserved 1 : TCP Reserved 2 : TCP Syn ACK None : LEN
1313579184.718146:88.198.57.104:143:138.246.46.1:38598:20:0:50901:6:124:1468:54:0:0:2:1:1:88341955:2224530:0:1:0:0:0:1:2048:0:0:A:476
1313579184.718174:138.246.46.1:38598:88.198.57.104:143:20:0:60787:6:1002:1468:64:0:0:2:1:1:2260522:88341955:0:0:0:0:0:1:2048:0:0:A:264
1313579184.721239:138.246.46.1:38598:88.198.57.104:143:20:0:60788:6:1002:1468:64:0:0:2:1:1:2260523:88341955:0:1:0:0:0:1:2048:0:0:A:412
1313579184.736190:88.198.57.104:143:138.246.46.1:38598:20:0:50902:6:124:1468:54:0:0:2:1:1:88341959:2260523:0:1:0:0:0:1:2048:0:0:A:476
1313579184.736930:138.246.46.1:38598:88.198.57.104:143:20:0:60789:6:1002:1468:64:0:0:2:1:1:2260528:88341959:0:1:0:0:0:1:2048:0:0:A:412
1313579184.751841:88.198.57.104:143:138.246.46.1:38598:20:0:50903:6:124:1468:54:0:0:2:1:1:88341963:2260528:0:1:0:0:0:1:2048:0:0:A:476
1313579184.752201:138.246.46.1:38598:88.198.57.104:143:20:0:60790:6:1002:1468:64:0:0:2:1:1:2260532:88341963:0:1:0:0:0:1:2048:0:0:A:488
1313579184.767208:88.198.57.104:143:138.246.46.1:38598:20:0:50904:6:124:1468:54:0:0:2:1:1:88341967:2260532:0:1:0:0:0:1:2048:0:0:A:488
1313579184.769128:138.246.46.1:38598:88.198.57.104:143:20:0:60791:6:1002:1468:64:0:0:2:1:1:2260537:88341967:0:1:0:0:0:1:2048:0:0:A:412
1313579184.784058:88.198.57.104:143:138.246.46.1:38598:20:0:50905:6:124:1468:54:0:0:2:1:1:88341971:2260537:0:1:0:0:0:1:2048:0:0:A:412
1313579184.823055:138.246.46.1:38598:88.198.57.104:143:20:0:60792:6:1002:1468:64:0:0:2:1:1:2260554:88341971:0:0:0:0:0:1:2048:0:0:A:264
1313579185.292906:74.125.39.188:5228:138.246.44.244:52012:20:0:3356:6:123:1468:49:0:0:2:1:1:1359504991:98037268:0:1:0:0:0:1:2048:0:0:A:356
1313579189.292726:74.125.39.188:5228:138.246.44.244:52012:20:0:3357:6:123:1468:49:0:0:2:1:1:1359508991:98037268:0:1:0:0:0:1:2048:0:0:A:356
1313579191.765370:74.125.39.188:5228:138.246.44.32:36868:20:0:18782:6:107:1460:49:0:0:0:1:0:0:0:0:1:0:0:0:0:1280:0:0:A:364
1313579191.980801:74.125.39.188:5228:138.246.44.32:36868:20:0:18783:6:107:1460:49:0:0:0:1:0:0:0:0:1:0:0:0:0:1280:0:0:A:364
1313579192.412776:74.125.39.188:5228:138.246.44.32:36868:20:0:18784:6:107:1460:49:0:0:0:1:0:0:0:0:1:0:0:0:0:1280:0:0:A:364
1313579193.277749:74.125.39.188:5228:138.246.44.32:36868:20:0:18785:6:107:1460:49:0:0:0:1:0:0:0:0:1:0:0:0:0:1280:0:0:A:364
1313579193.293861:74.125.39.188:5228:138.246.44.244:52012:20:0:3358:6:123:1468:49:0:0:2:1:1:1359512992:98037268:0:1:0:0:0:1:2048:0:0:A:356
1313579195.5762:74.125.39.188:5228:138.246.44.32:36868:20:0:18786:6:107:1460:49:0:0:0:1:0:0:0:0:1:0:0:0:0:1280:0:0:A:364
1313579196.77634:195.124.8.11:7735:138.246.44.135:51993:20:0:31589:6:5840:1460:54:0:0:0:1:0:0:0:0:0:0:1:0:0:1280:0:0:A:216
1313579196.953400:195.124.8.11:7735:138.246.44.135:51993:20:0:31590:6:5840:1460:54:0:0:0:1:0:0:0:0:0:0:1:0:0:1280:0:0:A:216
1313579197.294687:74.125.39.188:5228:138.246.44.244:52012:20:0:3359:6:123:1468:49:0:0:2:1:1:1359516992:98037268:0:1:0:0:0:1:2048:0:0:A:356
1313579197.912547:138.246.46.1:46590:74.125.39.125:5222:20:0:20632:6:1002:1468:64:0:0:2:1:1:2264480:468266150:0:1:0:0:0:1:2048:0:0:A:488
1313579197.922826:74.125.39.125:5222:138.246.46.1:46590:20:0:28638:6:1002:1468:49:0:0:2:1:1:468288923:2264480:0:0:0:0:0:1:2048:0:0:A:264
1313579198.461460:74.125.39.188:5228:138.246.44.32:36868:20:0:18787:6:107:1460:49:0:0:0:1:0:0:0:0:1:0:0:0:0:1280:0:0:A:364
1313579198.545618:138.246.46.1:36580:8.19.240.53:80:20:0:19556:6:14600:1460:64:6:1:1:1:1:2264670:0:0:0:0:0:0:1:2560:0:0:S:296
1313579198.683388:8.19.240.53:80:138.246.46.1:36580:20:0:0:6:5840:1460:42:7:1:3:1:0:0:0:0:0:0:0:0:1:2048:0:0:SA:264
1313579198.683421:138.246.46.1:36580:8.19.240.53:80:20:0:19557:6:229:1460:64:0:0:0:1:0:0:0:0:0:0:0:0:0:1280:0:0:A:216
1313579198.683509:138.246.46.1:36580:8.19.240.53:80:20:0:19558:6:229:1460:64:0:0:0:1:0:0:0:0:1:0:0:0:0:1280:0:0:A:488
1313579198.713362:195.124.8.11:7735:138.246.44.135:51993:20:0:31591:6:5840:1460:54:0:0:0:1:0:0:0:0:0:0:1:0:0:1280:0:0:A:216
1313579198.821815:8.19.240.53:80:138.246.46.1:36580:20:0:52304:6:69:1460:42:0:0:0:1:0:0:0:0:0:0:0:0:0:1280:0:0:A:216
1313579198.827881:8.19.240.53:80:138.246.46.1:36580:20:0:52305:6:69:1460:42:0:0:0:1:0:0:0:0:1:0:0:0:0:1280:0:0:A:488
1313579198.827896:138.246.46.1:36580:8.19.240.53:80:20:0:19559:6:252:1460:64:0:0:0:1:0:0:0:0:0:0:0:0:0:1280:0:0:A:216
1313579198.827903:8.19.240.53:80:138.246.46.1:36580:20:0:52306:6:69:1460:42:0:0:0:1:0:0:0:0:0:0:1:0:0:1280:0:0:A:216
1313579198.828050:138.246.46.1:36580:8.19.240.53:80:20:0:19560:6:252:1460:64:0:0:0:1:0:0:0:0:0:0:1:0:0:1280:0:0:A:216
1313579198.965404:8.19.240.53:80:138.246.46.1:36580:20:0:52307:6:69:1460:42:0:0:0:1:0:0:0:0:0:0:0:0:0:1280:0:0:A:216
1313579199.857557:210.243.152.217:4935:138.246.45.55:3389:20:0:9496:6:65535:1460:41:0:1:3:1:0:0:0:0:0:0:0:0:1:2048:0:0:S:264
1313579201.294602:74.125.39.188:5228:138.246.44.244:52012:20:0:3360:6:123:1468:49:0:0:2:1:1:1359520993:98037268:0:1:0:0:0:1:2048:0:0:A:356
